tree_id,trunk_diam,status,health,spc_common,neighborhood
83732,26,Alive,Good,willow oak,28
211690,13,Alive,Good,honeylocust,West Village
517645,11,Alive,Good,sweetgum,Charleston-Richmond Valley-Tottenville
714882,17,Alive,Good,American elm,Woodhaven
456837,9,Alive,Good,Sophora,Flatbush
370717,9,Alive,Good,London planetree,Rossville-Woodrow
552830,5,Alive,Good,cherry,Bushwick South
317305,23,Alive,Good,London planetree,Georgetown-Marine Park-Bergen Beach-Mill Basin
289205,34,Alive,Good,London planetree,Corona
429879,9,Alive,Good,Japanese zelkova,Annadale-Huguenot-Prince's Bay-Eltingville
194988,8,Alive,Good,red maple,Arden Heights
721281,23,Alive,Good,London planetree,QN76
127078,6,Alive,Poor,Callery pear,Upper West Side
707940,9,Alive,Good,honeylocust,Homecrest
632,6,Alive,Fair,Callery pear,Jackson Heights
349909,4,Alive,Good,honeylocust,Murray Hill-Kips Bay
60033,13,Alive,Good,honeylocust,Ridgewood
420163,0,Stump,,,Elmhurst-Maspeth
358406,26,Alive,Good,red maple,Westerleigh
484734,24,Alive,Good,London planetree,Westerleigh
702639,21,Alive,Good,pin oak,Lindenwood-Howard Beach
137971,13,Alive,Good,American elm,Morningside Heights
272818,7,Alive,Good,crimson king maple,Whitestone
77177,15,Alive,Fair,Sophora,Stuyvesant Heights
233467,20,Alive,Good,London planetree,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
607462,3,Alive,Good,hawthorn,Queens Village
696361,6,Alive,Good,honeylocust,Ocean Hill
97581,14,Alive,Fair,London planetree,Carroll Gardens-Columbia Street-Red Hook
452748,12,Alive,Good,honeylocust,East New York
548354,3,Alive,Good,shingle oak,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan
692969,39,Alive,Good,London planetree,Stuyvesant Heights
408160,10,Alive,Poor,Norway maple,Glendale
232834,13,Alive,Fair,littleleaf linden,Middle Village
578966,7,Alive,Good,Callery pear,Rossville-Woodrow
584924,3,Alive,Poor,Norway maple,QN70
309289,8,Alive,Good,holly,Flatlands
299196,3,Alive,Good,pin oak,Park Slope-Gowanus
203840,7,Alive,Fair,Callery pear,QN72
626400,4,Alive,Good,sycamore maple,Borough Park
583899,2,Alive,Good,cherry,Oakwood-Oakwood Beach
657066,32,Alive,Good,pin oak,Georgetown-Marine Park-Bergen Beach-Mill Basin
7360,4,Alive,Good,swamp white oak,Park Slope-Gowanus
631500,6,Alive,Good,Sophora,Glendale
710406,6,Alive,Good,honeylocust,BK27
242997,25,Alive,Fair,northern red oak,Forest Hills
166557,14,Alive,Fair,maple,Rego Park
131236,4,Alive,Good,cherry,Oakland Gardens
456139,25,Alive,Good,London planetree,Rugby-Remsen Village
324729,8,Alive,Good,sweetgum,Rossville-Woodrow
15996,14,Alive,Good,littleleaf linden,Schuylerville-Throgs Neck-Edgewater Park
644050,16,Alive,Fair,London planetree,Auburndale
125431,12,Alive,Good,pin oak,MN34
40534,11,Alive,Good,Callery pear,Upper East Side-Carnegie Hill
580095,0,Stump,,,Baisley Park
461596,4,Alive,Good,cherry,Far Rockaway-Bayswater
240484,31,Alive,Good,London planetree,QN48
682961,31,Alive,Good,London planetree,Flatlands
88529,11,Alive,Fair,littleleaf linden,Bedford Park-Fordham North
659141,20,Alive,Fair,Norway maple,Auburndale
275495,16,Alive,Fair,red maple,Charleston-Richmond Valley-Tottenville
661102,30,Alive,Good,London planetree,Oakland Gardens
431268,2,Alive,Good,honeylocust,Seagate-Coney Island
406040,2,Dead,,,Westchester-Unionport
212434,2,Alive,Good,common hackberry,Bayside-Bayside Hills
556852,4,Alive,Good,honeylocust,Williamsburg
604174,24,Dead,,,St. Albans
504161,0,Stump,,,Soundview-Castle Hill-Clason Point-Harding Park
372367,5,Alive,Good,Callery pear,New Brighton-Silver Lake
190569,0,Stump,,,Kew Gardens
399869,7,Alive,Fair,crimson king maple,Annadale-Huguenot-Prince's Bay-Eltingville
541685,4,Alive,Good,littleleaf linden,Baisley Park
543427,11,Alive,Good,littleleaf linden,East New York (Pennsylvania Ave)
38682,14,Alive,Good,pin oak,Windsor Terrace
105914,7,Alive,Good,crimson king maple,Ridgewood
426645,8,Alive,Fair,silver maple,Canarsie
109868,5,Alive,Good,honeylocust,Bedford
312520,19,Alive,Good,pin oak,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
449892,22,Alive,Good,honeylocust,Old Town-Dongan Hills-South Beach
546304,33,Alive,Good,London planetree,BK88
403740,3,Alive,Good,red maple,Hunters Point-Sunnyside-West Maspeth
312294,3,Alive,Poor,northern red oak,31
297177,7,Alive,Good,ginkgo,Upper East Side-Carnegie Hill
543986,7,Alive,Good,honeylocust,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan
436932,2,Alive,Poor,Japanese tree lilac,Laurelton
205334,29,Alive,Good,American linden,Steinway
197812,9,Alive,Fair,sugar maple,Georgetown-Marine Park-Bergen Beach-Mill Basin
515717,5,Alive,Fair,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
663155,13,Alive,Good,littleleaf linden,Richmond Hill
2360,30,Alive,Good,London planetree,Crown Heights North
99863,0,Stump,,,Carroll Gardens-Columbia Street-Red Hook
698474,18,Alive,Good,Callery pear,Murray Hill
524128,15,Alive,Poor,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
444420,4,Alive,Good,Callery pear,Old Town-Dongan Hills-South Beach
409953,32,Alive,Good,London planetree,West New Brighton-New Brighton-St. George
298185,7,Alive,Good,Japanese tree lilac,Schuylerville-Throgs Neck-Edgewater Park
165420,4,Alive,Fair,Callery pear,Charleston-Richmond Valley-Tottenville
668834,13,Alive,Good,littleleaf linden,Baisley Park
627957,18,Alive,Good,littleleaf linden,South Ozone Park
367265,30,Alive,Good,London planetree,New Brighton-Silver Lake
158807,0,Stump,,,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan
388840,19,Alive,Fair,sycamore maple,Whitestone
591990,21,Alive,Good,Callery pear,Bellerose
114551,3,Alive,Good,silver linden,Hamilton Heights
111888,2,Alive,Fair,swamp white oak,Dyker Heights
138802,4,Alive,Good,Callery pear,Lincoln Square
260151,14,Alive,Good,green ash,Flatbush
441999,2,Alive,Good,cherry,Old Town-Dongan Hills-South Beach
448141,5,Alive,Good,swamp white oak,East New York
43434,12,Alive,Good,green ash,Ft. Totten-Bay Terrace-Clearview
245755,3,Alive,Good,London planetree,Bellerose
80080,29,Alive,Good,maple,Westerleigh
81630,6,Alive,Fair,white ash,Hunts Point
243226,16,Alive,Good,Callery pear,West Village
621957,17,Alive,Good,white ash,Dyker Heights
164214,12,Alive,Good,pin oak,Murray Hill
662297,11,Alive,Good,Callery pear,Murray Hill
123496,26,Alive,Good,red maple,Oakwood-Oakwood Beach
568952,16,Alive,Good,London planetree,South Ozone Park
513169,12,Alive,Good,Norway maple,Great Kills
319485,6,Alive,Good,littleleaf linden,Glen Oaks-Floral Park-New Hyde Park
291973,21,Alive,Good,red maple,Port Richmond
74058,7,Alive,Good,honeylocust,Hunts Point
469732,31,Alive,Good,London planetree,47
453753,15,Alive,Good,honeylocust,East New York (Pennsylvania Ave)
429071,7,Alive,Fair,Norway maple,BK83
292961,8,Alive,Good,littleleaf linden,Carroll Gardens-Columbia Street-Red Hook
319990,5,Alive,Good,hedge maple,BX44
272872,17,Alive,Good,silver linden,Queens Village
540630,20,Alive,Good,London planetree,Baisley Park
675725,24,Alive,Good,London planetree,Georgetown-Marine Park-Bergen Beach-Mill Basin
144783,7,Alive,Good,honeylocust,Bushwick South
227882,11,Alive,Fair,littleleaf linden,Bellerose
460461,4,Alive,Good,Siberian elm,Mott Haven-Port Morris
716390,14,Alive,Fair,pin oak,QN55
409317,4,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
376177,4,Alive,Good,honeylocust,Bushwick North
375253,6,Alive,Good,'Schubert' chokecherry,Port Richmond
272108,8,Alive,Good,Siberian elm,Norwood
621925,3,Alive,Good,sawtooth oak,Sunset Park West
296483,2,Alive,Good,American hornbeam,Schuylerville-Throgs Neck-Edgewater Park
15711,17,Alive,Good,ash,Co-op City
347860,11,Alive,Good,Callery pear,Queensboro Hill
21687,17,Alive,Good,London planetree,Steinway
511405,18,Alive,Good,Chinese elm,Pelham Bay-Country Club-City Island
318614,27,Alive,Good,London planetree,Bensonhurst East
574728,3,Alive,Good,sweetgum,St. Albans
491822,5,Alive,Good,London planetree,New Springville-Bloomfield-Travis
473413,3,Alive,Good,honeylocust,Longwood
165028,18,Alive,Good,mulberry,QN46
570357,5,Alive,Good,crab apple,East Concourse-Concourse Village
318777,22,Alive,Good,London planetree,Glen Oaks-Floral Park-New Hyde Park
593622,2,Alive,Good,honeylocust,Borough Park
464953,25,Alive,Fair,pin oak,Williamsbridge-Olinville
435655,2,Dead,,,East New York
622591,2,Alive,Good,silver linden,East Elmhurst
192977,3,Alive,Good,white oak,Upper East Side-Carnegie Hill
214153,16,Alive,Good,honeylocust,Woodlawn-Wakefield
461674,1,Dead,,,Belmont
168775,5,Alive,Fair,red maple,Crown Heights North
636512,11,Alive,Good,maple,South Ozone Park
316455,2,Alive,Good,Amur maackia,Corona
700104,28,Alive,Good,pin oak,Bayside-Bayside Hills
455866,46,Alive,Poor,silver maple,Douglas Manor-Douglaston-Little Neck
485375,5,Alive,Good,red maple,Sunset Park West
216637,7,Alive,Good,crimson king maple,Forest Hills
479552,4,Alive,Fair,common hackberry,University Heights-Morris Heights
665237,15,Alive,Fair,Norway maple,South Jamaica
590775,7,Alive,Fair,Callery pear,Oakland Gardens
56592,0,Stump,,,Auburndale
43005,10,Alive,Good,honeylocust,Kew Gardens Hills
313985,9,Alive,Good,Japanese zelkova,Westerleigh
445963,3,Alive,Good,eastern redbud,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
501559,13,Alive,Good,honeylocust,Soundview-Castle Hill-Clason Point-Harding Park
110701,18,Alive,Good,Norway maple,Stuyvesant Heights
355288,15,Alive,Fair,Sophora,QN01
622173,0,Stump,,,Sunset Park West
549045,20,Alive,Fair,London planetree,Grymes Hill-Clifton-Fox Hills
510951,2,Alive,Good,London planetree,Williamsbridge-Olinville
331765,7,Alive,Good,Callery pear,Rossville-Woodrow
660567,9,Alive,Good,crimson king maple,Murray Hill
414330,13,Alive,Good,silver maple,Canarsie
632097,29,Alive,Good,pin oak,Douglas Manor-Douglaston-Little Neck
154638,10,Alive,Good,'Schubert' chokecherry,Rossville-Woodrow
184457,14,Alive,Good,honeylocust,Mount Hope
524779,18,Alive,Good,green ash,Elmhurst
191282,5,Alive,Good,Japanese zelkova,Erasmus
652733,3,Alive,Good,serviceberry,Springfield Gardens South-Brookville
29552,2,Alive,Good,cockspur hawthorn,Great Kills
384505,2,Alive,Good,Japanese tree lilac,Homecrest
342088,2,Alive,Poor,honeylocust,Hammels-Arverne-Edgemere
235177,6,Alive,Good,ginkgo,Sunset Park West
300577,11,Alive,Fair,Callery pear,Lenox Hill-Roosevelt Island
17350,5,Alive,Good,purple-leaf plum,East Elmhurst
65149,5,Alive,Good,Callery pear,Highbridge
592127,16,Alive,Good,littleleaf linden,Glen Oaks-Floral Park-New Hyde Park
71306,8,Alive,Fair,Norway maple,Jamaica
477558,25,Alive,Good,silver maple,QN17
476570,12,Alive,Fair,honeylocust,Bushwick South
604612,26,Alive,Good,pin oak,Auburndale
434745,5,Alive,Good,Japanese zelkova,East Tremont
106375,8,Alive,Good,honeylocust,Brownsville
539250,3,Alive,Good,pin oak,New Springville-Bloomfield-Travis
606322,5,Alive,Good,Japanese zelkova,Pomonok-Flushing Heights-Hillcrest
699072,10,Alive,Good,Norway maple,BK91
62178,2,Alive,Good,littleleaf linden,Murray Hill
637454,5,Alive,Good,Amur maackia,South Ozone Park
329688,5,Alive,Good,ginkgo,Queens Village
417563,4,Alive,Good,cherry,Cypress Hills-City Line
127989,13,Alive,Poor,honeylocust,Stuyvesant Heights
406469,31,Alive,Good,London planetree,Glendale
545924,16,Alive,Good,Callery pear,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan
132978,23,Alive,Fair,pin oak,Queens Village
441907,10,Alive,Good,white ash,Old Town-Dongan Hills-South Beach
658662,2,Alive,Fair,littleleaf linden,Charleston-Richmond Valley-Tottenville
348550,8,Alive,Good,Callery pear,QN62
702962,17,Alive,Good,littleleaf linden,Ozone Park
645553,0,Stump,,,Woodhaven
128768,5,Alive,Good,northern red oak,Ridgewood
682276,22,Alive,Good,green ash,Briarwood-Jamaica Hills
344890,28,Alive,Good,London planetree,Auburndale
596822,0,Stump,,,West Farms-Bronx River
53361,7,Alive,Good,ginkgo,Lenox Hill-Roosevelt Island
78700,15,Alive,Good,green ash,Carroll Gardens-Columbia Street-Red Hook
346444,0,Stump,,,Bensonhurst East
364250,11,Alive,Good,ginkgo,Allerton-Pelham Gardens
495907,4,Alive,Good,Callery pear,New Springville-Bloomfield-Travis
475866,8,Alive,Poor,maple,Eastchester-Edenwald-Baychester
505600,13,Alive,Good,ash,Annadale-Huguenot-Prince's Bay-Eltingville
129344,2,Alive,Fair,London planetree,Stuyvesant Heights
449323,4,Alive,Good,cherry,East Flatbush-Farragut
270152,3,Alive,Good,ginkgo,Sunset Park East
457329,27,Alive,Good,pin oak,Erasmus
167242,5,Alive,Good,honeylocust,East Harlem South
685843,29,Alive,Good,London planetree,Briarwood-Jamaica Hills
594856,8,Alive,Good,Callery pear,Great Kills
428328,5,Alive,Fair,honeylocust,East New York
337413,5,Dead,,,Eastchester-Edenwald-Baychester
345747,5,Alive,Good,Chinese tree lilac,Allerton-Pelham Gardens
606954,2,Alive,Good,American linden,Pomonok-Flushing Heights-Hillcrest
97882,5,Alive,Good,honeylocust,Carroll Gardens-Columbia Street-Red Hook
198548,8,Alive,Good,swamp white oak,Jackson Heights
240530,11,Alive,Good,crimson king maple,24
720643,12,Alive,Good,Norway maple,Baisley Park
219662,29,Alive,Good,London planetree,Murray Hill
702254,16,Alive,Good,Callery pear,Brownsville
591943,31,Alive,Good,London planetree,Bellerose
487814,28,Alive,Good,weeping willow,Oakwood-Oakwood Beach
347672,26,Alive,Good,honeylocust,Westerleigh
58679,11,Alive,Good,honeylocust,Great Kills
583276,4,Alive,Good,purple-leaf plum,Astoria
422710,22,Alive,Good,pin oak,Cypress Hills-City Line
35569,9,Alive,Good,Callery pear,Charleston-Richmond Valley-Tottenville
513679,10,Alive,Good,honeylocust,Annadale-Huguenot-Prince's Bay-Eltingville
364266,14,Alive,Good,silver maple,Rossville-Woodrow
685554,8,Alive,Good,ash,Ozone Park
162479,27,Alive,Fair,London planetree,New Dorp-Midland Beach
61467,3,Dead,,,Pelham Bay-Country Club-City Island
60736,18,Alive,Good,honeylocust,BK78
55985,7,Alive,Fair,silver maple,Bayside-Bayside Hills
573226,4,Alive,Good,cherry,Woodside
56367,3,Alive,Poor,pin oak,Auburndale
70430,2,Dead,,,Mount Hope
701639,2,Alive,Good,sweetgum,Lindenwood-Howard Beach
44508,18,Alive,Good,London planetree,Georgetown-Marine Park-Bergen Beach-Mill Basin
58714,3,Alive,Good,sweetgum,Great Kills
629777,21,Alive,Good,honeylocust,Ft. Totten-Bay Terrace-Clearview
118607,23,Alive,Good,London planetree,17
207951,21,Alive,Good,pin oak,Windsor Terrace
323766,6,Alive,Fair,Callery pear,Bellerose
722535,5,Alive,Good,Japanese zelkova,South Ozone Park
122088,3,Alive,Poor,cherry,Bellerose
1352,4,Alive,Good,Sophora,Whitestone
688069,18,Alive,Good,silver maple,Rugby-Remsen Village
434704,32,Alive,Good,pin oak,Briarwood-Jamaica Hills
69626,17,Alive,Fair,London planetree,Jackson Heights
480937,5,Alive,Good,maple,Port Richmond
159979,23,Alive,Good,London planetree,Steinway
555810,14,Alive,Fair,London planetree,Mount Hope
144140,17,Alive,Fair,Amur maackia,Crown Heights North
235816,5,Alive,Good,honeylocust,MN15
698705,8,Alive,Good,sycamore maple,Whitestone
642597,4,Alive,Good,American linden,Oakland Gardens
27702,7,Alive,Good,Japanese zelkova,Hudson Yards-Chelsea-Flatiron-Union Square
386398,10,Alive,Good,ginkgo,Morrisania-Melrose
619654,17,Alive,Good,honeylocust,Steinway
247972,16,Alive,Good,Norway maple,Woodhaven
281851,10,Alive,Fair,honeylocust,Central Harlem South
419365,26,Alive,Good,London planetree,Canarsie
465528,22,Alive,Good,littleleaf linden,Upper West Side
284077,5,Alive,Fair,cherry,Dyker Heights
345500,4,Alive,Good,honeylocust,Bedford
578235,8,Alive,Good,crimson king maple,Springfield Gardens North
526402,7,Alive,Good,London planetree,Elmhurst-Maspeth
307830,13,Alive,Good,honeylocust,Great Kills
682135,14,Alive,Good,honeylocust,Stuyvesant Heights
598905,12,Alive,Good,northern red oak,Whitestone
713704,25,Alive,Good,pin oak,South Ozone Park
61355,8,Alive,Good,Callery pear,MN19
28267,2,Alive,Good,pin oak,Rego Park
253821,6,Alive,Good,Callery pear,Madison
695867,11,Alive,Good,ash,Ocean Hill
621028,17,Alive,Good,green ash,BK50
332385,13,Alive,Good,Norway maple,Rossville-Woodrow
233520,18,Alive,Good,green ash,SI11
419112,5,Alive,Good,Japanese zelkova,East New York
296657,12,Alive,Good,crab apple,East Flushing
344367,24,Alive,Good,black oak,Jackson Heights
208721,9,Alive,Good,pin oak,BK69
507708,6,Dead,,,Annadale-Huguenot-Prince's Bay-Eltingville
224720,9,Alive,Good,Sophora,QN53
563450,12,Alive,Good,silver maple,Astoria
93582,13,Alive,Good,pin oak,16
558046,10,Alive,Fair,Norway maple,Baisley Park
428183,28,Alive,Good,littleleaf linden,Stapleton-Rosebank
115736,2,Alive,Fair,pin oak,St. Albans
303777,17,Alive,Good,London planetree,Sunset Park West
167638,10,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
354578,2,Alive,Good,cherry,Rossville-Woodrow
646135,9,Alive,Good,purple-leaf plum,Annadale-Huguenot-Prince's Bay-Eltingville
85794,25,Alive,Good,London planetree,Douglas Manor-Douglaston-Little Neck
139570,6,Alive,Good,silver maple,Charleston-Richmond Valley-Tottenville
396081,3,Alive,Good,common hackberry,Van Nest-Morris Park-Westchester Square
329276,11,Alive,Good,littleleaf linden,50
399723,8,Alive,Good,Callery pear,Westchester-Unionport
676905,24,Alive,Good,silver maple,Murray Hill
369491,3,Alive,Fair,red horse chestnut,Georgetown-Marine Park-Bergen Beach-Mill Basin
267683,3,Alive,Good,bald cypress,Sunset Park West
607145,15,Alive,Good,littleleaf linden,Pomonok-Flushing Heights-Hillcrest
581375,24,Alive,Good,Norway maple,QN02
294839,6,Alive,Fair,Japanese hornbeam,Crown Heights North
555079,10,Alive,Good,honeylocust,Woodside
476109,10,Alive,Fair,littleleaf linden,Williamsburg
366897,0,Stump,,,New Brighton-Silver Lake
625123,17,Alive,Good,London planetree,Borough Park
336398,12,Alive,Poor,Norway maple,Homecrest
350520,16,Alive,Good,cherry,QN54
515391,8,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
491943,28,Alive,Good,London planetree,New Springville-Bloomfield-Travis
291810,11,Alive,Good,Callery pear,West Village
79456,2,Alive,Good,Japanese zelkova,East Williamsburg
144898,15,Alive,Fair,London planetree,Pelham Parkway
54032,12,Alive,Fair,green ash,Bayside-Bayside Hills
371483,2,Alive,Good,pin oak,Prospect Lefferts Gardens-Wingate
548104,29,Alive,Good,London planetree,Flatlands
7376,15,Alive,Good,pin oak,Park Slope-Gowanus
501067,15,Alive,Good,London planetree,Bronxdale
174389,8,Alive,Good,honeylocust,Yorkville
92002,14,Alive,Good,London planetree,BK09
109254,5,Alive,Good,European hornbeam,Bedford
483720,3,Alive,Good,cherry,North Riverdale-Fieldston-Riverdale
521159,11,Alive,Good,swamp white oak,Clinton
51223,14,Alive,Good,northern red oak,East Tremont
243446,11,Alive,Good,sweetgum,Great Kills
390086,19,Alive,Poor,Norway maple,Prospect Lefferts Gardens-Wingate
567253,17,Alive,Fair,Norway maple,Douglas Manor-Douglaston-Little Neck
539552,4,Alive,Good,golden raintree,Baisley Park
182263,2,Alive,Fair,honeylocust,Seagate-Coney Island
640176,12,Alive,Good,Norway maple,Glendale
348414,7,Alive,Good,honeylocust,Queensboro Hill
55005,12,Alive,Good,honeylocust,Homecrest
83192,4,Alive,Good,Sophora,Lower East Side
469777,29,Alive,Poor,London planetree,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
485202,3,Alive,Good,Sophora,Sunset Park West
609355,6,Alive,Good,Sophora,Douglas Manor-Douglaston-Little Neck
417488,9,Alive,Good,littleleaf linden,East New York
481550,4,Alive,Good,Schumard's oak,BX63
691711,21,Alive,Good,London planetree,Flushing
506122,12,Alive,Good,green ash,Soundview-Bruckner
461154,3,Alive,Good,hedge maple,East New York (Pennsylvania Ave)
476852,2,Alive,Good,black locust,Port Richmond
453247,16,Alive,Fair,Callery pear,Douglas Manor-Douglaston-Little Neck
85678,4,Dead,,,Central Harlem North-Polo Grounds
517035,11,Alive,Good,London planetree,Eastchester-Edenwald-Baychester
410358,14,Alive,Good,crimson king maple,Middle Village
280409,8,Alive,Good,willow oak,Washington Heights South
86671,8,Alive,Good,honeylocust,Homecrest
